userid,utype,domain,followers,friends,total_tweets,years,per_rt,chars,chars_rt,commas,commas_rt,periods,periods_rt,quesmark,quesmark_rt,exmark,exmark_rt,colon,colon_rt,semi,semi_rt,punc,punc_rt,tagpermsg,tagpermsg_rt,mentpermsg,mentpermsg_rt,urlpermsg,urlpermsg_rt,percent_msgwithment,percent_msgwithment_rt,percent_msgwithtag,percent_msgwithtag_rt,percent_msgwithurl,percent_msgwithurl_rt,first,verb_phrase,noun_phrase,interj,stopwords,slang,sentiment,entity,active_vb,modal_vb,negative_vb,dt,num_en,org_avg_d,org_med,org_avg_d_np,org_med_np,org_avg_d_vp,org_med_vp,pot_org,rt_avg_d,rt_med,rt_avg_d_np,rt_med_np,rt_avg_d_vp,rt_med_vp,pot_rt,lexco,glowbe_glowbe_dist_minval,glowbe_glowbe_dist_min3val,glowbe_glowbe_dist_minval_rt,glowbe_glowbe_dist_min3val_rt,glowbe_us_count_minval,glowbe_us_count_min3val, topic_coherence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312410901,Random,Unknown,220,568,5,5.002739726,0.6,55.5,125.3333333,0,2.666666667,2.5,1,0.5,0,0,0,0,2,0,0,3,5.666666667,0,0.333333333,1,1,0,0.333333333,1,1,0,0.333333333,0,0.333333333,0.333333333,1,5.333333333,0,4,0.666666667,0,1.333333333,0,0.666666667,0.666666667,1,3,4.5,4.5,2,2,3.5,3.5,1,5.666666667,6,4.333333333,4,4,3,1,0,0.397541206,0.256627009,0.454537015,0.285329234,4634,34907.66667,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3592023961,between10-3msgs,Science,344,766,6,5.734246575,0.833333333,117,141.6,0,0,0,1.8,1,0,0,0.2,0,2.6,0,0.4,1,5,1,1.4,1,1.6,0,0.8,1,1,1,0.8,0,0.6,0.333333333,2.333333333,6,0.666666667,6.333333333,1.333333333,0,1.666666667,0.666666667,0.666666667,0.666666667,1.333333333,3,10,10,4,4,9,9,1,8,8,3.8,2,6.4,7,1,0,0.729772679,0.302993588,0.45305157,0.26011978,628,10652.66667,0.043901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478842660,between100-10msgs,Science,762,1973,45,4.904109589,0.888888889,119.4,135.8,0.6,0.1,2.2,1.325,0.4,0.075,0.4,0.075,0.8,2.425,0.4,0.375,4.8,4.375,0.6,1.25,0.4,2.325,0.6,0.925,0.2,1,0.6,0.65,0.6,0.925,0,0,0,0,0,0,0,0,0,0,0,0,8.4,8,4.8,6,7.2,7,1,6.825,7,3.153846154,2,5.605263158,5,0.975,0.065212451,0.502514426,0.326206444,0.476288122,0.248282254,0.407653464,609.333333,0.040382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3559703820,morethan100msgs,Fitness,51,39,668,1.320547945,0.005988024,114.8283133,129.25,0.31626506,0.5,2.147590361,1.75,0.036144578,0,0.064759036,0.25,3.186746988,3,0.051204819,0.5,5.802710843,6,1.188253012,1.25,0.078313253,0.5,1.950301205,1.75,0.064759036,1,0.998493976,1,0.998493976,1,0.179032258,1.022580645,4.180645161,0.137096774,1.724193548,0.379032258,0.261290323,1.198387097,0.175806452,0.164516129,0.459677419,0.34516129,620,5.746987952,6,2.900302115,2,5.187272727,4,0.905120482,6.75,6.5,2,2,5.75,5.5,1,0.050482458,0.39438521,0.229044562,0.413215038,0.23061865,None,None,None,0.282434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6444795573,morethan100msgs,Technology,1854,946,1014,1.517808219,0,90.38954635,0,0.00295858,0,1.010848126,0,0.044378698,0,0.00591716,0,1.010848126,0,0.013806706,0,2.088757396,0,3.440828402,0,0,0,1.004930966,0,0,0,1,0,0.99408284,0,0.013806706,0.878698225,2.620315582,0.001972387,0.08974359,0.058185404,0.024654832,0.285996055,0.056213018,0.00591716,0.019723866,0.213017751,1014,4.507889546,4,2.276315789,2,3.770731707,3,0.939842209,0,0,0,0,0,0,0,0.025662879,0.364449722,0.203520692,None,None,48,71.333333,0.050104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9105968165,Random,Unknown,2257,1143,3,2.457534247,1,0,125.3333333,0,0,0,1.333333333,0,0,0,0,0,1.666666667,0,0,0,3,0,0.333333333,0,1.333333333,0,0.666666667,0,1,0,1,0,1,1,3,5,0,4,2,1,1.5,1.5,1,2.5,1.5,2,5.313043478,5,2.991304348,2,4.8375,3,0.956896552,6.626297578,6,3.651264167,3,5.969795038,5,0.916666667,0.008061393,None,None,0.256951882,0.404486599,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3898506757,Random,Unknown,389,1090,2,6.906849315,0,80.5,0,1,0,1.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,1,0,0,0,1,0,0,0,0,0,1.5,2.5,4,0.5,4.5,0.5,1.5,0.5,0.5,0,1,1,2,6,6,2,2,4.5,4.5,1,0,0,0,0,0,0,0,0,0.431863248,0.28227261,None,None,1325,8712,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709105249,morethan100msgs,Fitness,1058,847,338,7.024657534,0.020710059,117.1540786,119.1428571,0.024169184,0,1.380664653,1.142857143,0.114803625,0.571428571,0.003021148,0,2.193353474,2.142857143,0,0,3.716012085,3.857142857,3.18429003,3.571428571,0,0.285714286,1.009063444,1.142857143,0,1,0.975830816,1,1,1,0.224409449,0.220472441,3.279527559,1.724409449,0.161417323,0.358267717,0.019685039,0.303149606,0.094488189,0.177165354,1.066929134,0.165354331,254,2.685800604,3,2.036253776,2,2.173652695,2,0.900302115,2.857142857,2,2,2,7,0,1,0.036170486,0.350475635,0.203188063,0.32430554,0.165073556,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2163466829,Random,Unknown,317,262,3,2.726027397,1,0,136.3333333,0,0,0,3.333333333,0,0,0,0,0,3.666666667,0,0,0,7,0,0,0,1,0,1,0,1,0,0,0,1,0,2,5.5,0,3.5,0.5,1,1,0,0.5,1,2,2,0,0,0,0,0,0,0,6.333333333,6,4,4,5.5,3,1,0,None,None,0.302292263,0.410188357,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4340254149,mentioned,Science,68,108,5,3.578082192,0.2,103.75,80,0,0,2,2,0,0,0,0,0.75,2,0,0,2.75,4,0.5,0,0.5,1,0.5,0,0.5,1,0.5,0,0.5,0,1,2.2,5.6,0,4.8,1,0.8,0.4,0.8,0.2,2.2,1.2,5,8,8,3.5,2,6.75,6.5,1,5,5,5,5,0,0,1,0,0.512647646,0.277597819,0.397624186,0.217719597,160,2377.666667,0.006236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713434,between100-10msgs,Technology,266,98,42,6.268493151,0.047619048,108.875,129.5,0.425,0.5,1.6,1.5,0.175,0,0.1,0,0.9,2.5,0.075,0,3.275,4.5,1.2,0,0.55,3,0.55,0.5,0.5,1,0.625,0,0.55,0.5,0.09375,0.625,3.03125,2.1875,0.53125,0.71875,0.0625,0.21875,0.0625,0.1875,0.3125,0.1875,32,3.475,3,2.175,2,2.846153846,2,0.975,4.5,4.5,2,2,3.5,3.5,1,0.009691358,0.524212477,0.320366236,0.50903491,0.309002823,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2996148546,between100-10msgs,Technology,1005,1000,114,1.909589041,0.973684211,91,127.4144144,0,0.333333333,1,1.261261261,0,0.072072072,0,0.126126126,1,2.297297297,0,0.207207207,2,4.297297297,0,1.603603604,2,1.441441441,1,0.990990991,1,1,0,0.711711712,1,0.972972973,0.117647059,0.803921569,3.333333333,0.156862745,0.980392157,0.254901961,0.019607843,0.647058824,0.117647059,0.078431373,0.294117647,0.176470588,51,6,6,2,2,5,5,1,4.990990991,5,2.855855856,2,4.5,4,0.963963964,0.032808191,None,None,0.217066812,0.337351159,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3863539144,Random,Unknown,343,386,1,2.824657534,1,0,62,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7,7,5,5,6,6,1,0,None,None,0.231149681,0.414747879,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518341305,between100-10msgs,Technology,2947,3026,84,5.443835616,0.011904762,85.8313253,90,0.168674699,0,1.072289157,1,0.180722892,0,0,0,1.13253012,1,0.012048193,0,2.56626506,2,1,2,0.012048193,0,1,1,0.012048193,0,0.746987952,1,1,1,0.375,0.428571429,2.089285714,1.339285714,0.428571429,0.696428571,0,0.357142857,0.035714286,0.428571429,1.357142857,0.303571429,56,2.975609756,3,2.219512195,2,2.648648649,0,0.831325301,5,5,5,5,0,0,1,0.006594235,0.38362999,0.232201647,0.321550161,0.213960322,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8687310658,expert,Business,259368,1269,362,8.816438356,0.008287293,111.4317549,141.3333333,0.623955432,0,1.6545961,3,0.178272981,0,0.038997214,0,1.050139276,3,0.231197772,0.333333333,3.777158774,6.333333333,0.21448468,0.333333333,1.253481894,1.333333333,0.73816156,1.333333333,0.807799443,1,0.175487465,1,0.56545961,1,0.298076923,2.092948718,4.474358974,0.320512821,4.650641026,0.91025641,0.432692308,0.336538462,0.506410256,0.573717949,1.237179487,1.121794872,312,7.172804533,7,3.763313609,2,6.593220339,6,0.857938719,7.564102564,7,3.871794872,4,6.333333333,6,0.974358974,0.013997375,0.453308834,0.270375331,0.517431113,0.312651277,None,None,None,0.017684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9929702444,Random,Unknown,202,588,1,1.046575342,1,0,71,0,1,0,1,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,1,0,1,0,0,0,1,1,1,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,5,5,2,2,4,4,1,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6248931358,between10-3msgs,Science,1879,2031,7,6.471232877,1,0,137.1428571,0,0.428571429,0,0.857142857,0,0,0,0,0,1.857142857,0,0.142857143,0,3.285714286,0,2.142857143,0,1,0,0.714285714,0,1,0,1,0,1,0.25,1.5,5,0,4.5,0.75,0.25,0.75,0,0.5,1.75,1,4,2,2,2,2,0,0,0,7.007104796,6,4.008976661,3,6.388286334,5,0.917975567,0.010119537,None,None,0.258927212,0.402666424,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5939924895,Random,Unknown,81,124,1,3.693150685,1,0,104,0,0,0,2,0,0,0,1,0,3,0,1,0,7,0,0,0,2,0,0,0,1,0,0,0,0,0,1,3,0,2,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,6,6,2,2,3,3,1,0,None,None,0.30887359,0.419586703,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6955094008,mentioned,Fitness,29379,5642,92,7.068493151,0.304347826,120.890625,134.1785714,0.3125,0.321428571,2.015625,1.142857143,0.171875,0,0.453125,0.392857143,1.296875,2.464285714,0.125,0.392857143,4.375,4.714285714,0.734375,0.714285714,0.953125,2.714285714,0.765625,0.714285714,0.640625,1,0.46875,0.5,0.703125,0.714285714,0.53030303,2.106060606,4.742424242,0.166666667,4.227272727,1.363636364,0.378787879,0.681818182,0.272727273,0.590909091,0.954545455,0.757575758,66,7.40625,7,3.952380952,3,6.016666667,6,0.953125,7,7,4,3,5.692307692,5.5,0.964285714,0.019331271,0.447538928,0.269021199,0.432090282,0.247506833,2,9.666667,0.050027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6258892312,morethan100msgs,Fitness,513,40,15188,1.002739726,1,0,126.2995786,0,0.338227548,0,1.575585989,0,0.077824598,0,0.16440611,0,1.467276797,0,0.086318146,0,3.709639189,0,3.16440611,0,0.009612852,0,1.103831973,0,1,0,1,0,1,0.261525044,0.888113631,3.209444306,0.184026913,1.812858211,0.585472215,0.168452529,0.823573386,0.155494642,0.213805133,0.57550461,0.536381759,8026,0,0,0,0,0,0,0,4.902780556,4,2.874227358,2,4.540225455,3,0.872794311,0.009796213,None,None,0.235571067,0.376864459,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912087378,morethan100msgs,Fitness,600,808,168,0.712328767,0,102.7797619,0,0.327380952,0,1.660714286,0,0.053571429,0,0,0,0.994047619,0,0.005952381,0,3.041666667,0,0.863095238,0,0,0,0.988095238,0,0,0,0.863095238,0,0.5,0,0.256097561,1.37195122,3.634146341,0.006097561,3.353658537,0.609756098,0.219512195,0.573170732,0.18902439,0.408536585,0.804878049,1.054878049,164,5.755952381,5,3.15060241,2,4.816901408,4,0.94047619,0,0,0,0,0,0,0,0.012507008,0.44290952,0.260788686,None,None,None,None,None,0.028889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8009024191,mentioned,Science,384027,160,2,7.161643836,0,80.5,0,0.5,0,1,0,0,0,0,0,1,0,0,0,2.5,0,0.5,0,0,0,1,0,0,0,0.5,0,1,0,0,1,2.5,0,1,0,0,0,0,0,0.5,0,2,5.086021505,5,2.684782609,2,4.472972973,4,0.903225806,5.607142857,5,2.857142857,2,4.782608696,3.5,0.928571429,0.008263358,0.537168479,0.261720499,None,None,130,943.333333,0.127045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9273586194,Random,Unknown,717,634,1,4.654794521,1,0,109,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,0,6,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,8,8,4,4,6,6,1,0,None,None,0.094293117,0.233246277,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897100296,Random,Unknown,434,508,1,4.460273973,1,0,97,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,3,0,7,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,8,8,4,4,7,7,1,0,None,None,0.284945653,0.40353658,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259709153,morethan100msgs,Business,25,0,720,5.780821918,0.006944444,136.9076923,137.2,0.170629371,0.4,1.434965035,1.2,0.027972028,0,0.205594406,0.2,2.05034965,2.2,0.104895105,0.2,3.994405594,4.2,4.001398601,4,0,0,1,1,0,1,1,1,1,1,0.0625,0.901388889,3.655555556,0.2125,0.826388889,0.170833333,0.009722222,0.951388889,0.018055556,0.093055556,0.230555556,0.120833333,720,5.379020979,6,3.532867133,3,5.859770115,5,0.998601399,4.8,4,3.4,3,5,3,1,0.167314751,0.548005929,0.298125694,0.583914033,0.325537972,None,None,None,0.09684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9108857291,between100-10msgs,Science,164,31,45,1.77260274,0.377777778,128.0714286,118.4705882,0.5,0.529411765,1.357142857,1,0.214285714,0.058823529,0.107142857,0.117647059,0.571428571,1.941176471,0.107142857,0.235294118,2.857142857,3.882352941,0,0.882352941,0.571428571,1.176470588,0.321428571,0.352941176,0.464285714,1,0,0.529411765,0.285714286,0.352941176,0.34375,1.875,5.125,0.5,4.65625,0.9375,0.625,1.09375,0.21875,0.4375,1.21875,0.78125,32,8.821428571,8.5,4.392857143,2.5,7.923076923,6,1,6.235294118,6,3.25,2,5.0625,5,1,0.021650862,0.466513296,0.282550817,0.423307111,0.260071691,None,None,None,0.027483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279521535,mentioned,Science,315220,163,15,1.882191781,0,113.9333333,0,0.333333333,0,2.266666667,0,0.066666667,0,0,0,1.866666667,0,0,0,4.533333333,0,0,0,0,0,1.8,0,0,0,0,0,1,0,0.333333333,1.466666667,3.733333333,0,2.933333333,0.6,0.2,0.8,0.2,0.133333333,0.733333333,1.066666667,15,6.3,6,3.13,2,5.314285714,5,0.975,7.615384615,6,3.923076923,2,6.666666667,5,1,0.011400313,0.419823618,0.253763399,None,None,1,4,0.046733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8414818945,morethan100msgs,Fitness,18,2,2887,1.520547945,0.002078282,135.9104478,136.3333333,0,0,0.994793474,1.166666667,0,0.166666667,0,0,0.995487678,1.166666667,0.03262756,0,2.022908712,2.5,6.114890663,6.833333333,0.000347102,0.166666667,0.994793474,0.833333333,0.000347102,0.166666667,1,1,0.994793474,0.833333333,2.67047817,0.005197505,2.667706168,0.001386001,0,2.670824671,0,1.116770617,0,2.67047817,2.67047817,0.048856549,2886,3.509198195,4,2.210343631,2,3.002875216,3,0.968760847,4,4,2,2,3,3,1,0.399681065,0.299467843,0.180161892,None,None,None,None,None,-0.05244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152356629,expert,Business,127801,44242,6,8.810958904,0,82.66666667,0,0,0,1.166666667,0,0.166666667,0,1.166666667,0,1.333333333,0,0,0,3.833333333,0,0,0,0.166666667,0,1.166666667,0,0.166666667,0,0,0,1,0,0.166666667,1.166666667,2.833333333,0.5,1.833333333,2,0.166666667,0.333333333,0.333333333,0.166666667,0.5,0.5,6,5.333333333,5,2.5,2,4.333333333,4,1,0,0,0,0,0,0,0,0,0.353943115,0.203394892,None,None,124,345.333333,0.070994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389423211,between10-3msgs,Technology,2477,2055,31,4.238356164,0.548387097,112.3571429,117.1176471,0.928571429,0.117647059,1.428571429,1.176470588,0.214285714,0.176470588,0,0.117647059,1.142857143,2.176470588,0.071428571,0.176470588,3.785714286,3.941176471,0.357142857,1.117647059,0.142857143,1.647058824,0.928571429,0.941176471,0.071428571,1,0.214285714,0.764705882,0.857142857,0.882352941,0.235294118,2,3.941176471,0.117647059,3.647058824,0.647058824,0.470588235,0.529411765,0.411764706,0.588235294,0.941176471,0.882352941,17,8.071428571,7,5.428571429,5,7.090909091,5,1,5.764705882,5,2.705882353,2,5.5,3,0.941176471,0.010679876,0.550329299,0.344235718,0.426034798,0.266128779,None,None,None,0.067598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056815083,between10-3msgs,Business,22,66,24,0.561643836,0,95.79166667,0,0.166666667,0,1.416666667,0,0.083333333,0,0,0,1.541666667,0,0,0,3.208333333,0,0,0,0,0,1.416666667,0,0,0,0,0,1,0,0.083333333,0.791666667,2.708333333,0,1.416666667,0.291666667,0.041666667,0.625,0.166666667,0.083333333,0.208333333,0.375,24,5.208333333,5,3.166666667,3,4.8125,3,1,0,0,0,0,0,0,0,0.047367876,0.451531023,0.273294464,None,None,2,6.333333,0.105449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5810098754,friend,Technology,15193,11097,2,7.317808219,0,137,0,0.5,0,5,0,0,0,1,0,2,0,0,0,8.5,0,1,0,1,0,1,0,1,0,1,0,1,0,0.5,2,5,0,3.5,2,1.5,0,0,1,1,1,2,5.5,5.5,2,2,4,4,1,0,0,0,0,0,0,0,0,0.341800585,0.201681807,None,None,1,2344.333333,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759517449,friend,Fitness,2511,2493,1,7.479452055,0,118,0,0,0,3,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,6,0,5,1,0,0,0,0,0,1,1,13,13,12,12,10,10,1,0,0,0,0,0,0,0,0,0.565918455,0.33559877,None,None,239,14176,0.164683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571499677,expert,Business,10722914,206,143,8.701369863,0.104895105,77.0859375,109.6,0.5078125,0.4,1.0078125,1.466666667,0.0234375,0.066666667,0.1328125,0.333333333,0.75,2.333333333,0.0859375,0.133333333,2.5078125,4.733333333,0.0390625,0.333333333,0.1953125,1.666666667,0.625,1.266666667,0.1484375,1,0.0390625,1,0.59375,1,0.396551724,1.801724138,3.637931034,0.163793103,3.732758621,0.715517241,0.560344828,0.318965517,0.50862069,0.439655172,1.181034483,0.715517241,116,6.811023622,7,3.693548387,2,6.376237624,4,0.84375,4,3.5,2.230769231,2,4.428571429,1,0.8,0.009804121,0.499868561,0.295995442,0.311267888,0.189071432,None,None,None,-0.004028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195988267,morethan100msgs,Business,1528,2092,183,4.679452055,0.109289617,115.4110429,119.8,0.061349693,0.35,1.226993865,2.05,0.049079755,0,0.134969325,0.35,1.202453988,2.05,0.006134969,0.1,2.680981595,4.9,2.834355828,1.25,0.073619632,2.1,1.153374233,1.15,0.073619632,1,0.90797546,1,1,1,0.128834356,0.993865031,3.17791411,0.049079755,1.742331288,0.312883436,0.061349693,0.392638037,0.165644172,0.141104294,0.337423313,0.447852761,163,5.539877301,5,3.220858896,2,4.318181818,3,0.969325153,5.333333333,5,2.722222222,2.5,4.923076923,3.5,0.8,0.018235166,0.394100535,0.236619656,0.522251553,0.295975516,7,7.666667,-0.035891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9317594113,between100-10msgs,Fitness,1009,1818,6,4.232876712,0.166666667,136.2,118,0.4,0,4.2,2,0.2,0,1,0,1,3,0.2,0,7,5,3,4,0,1,1,2,0,1,1,1,1,1,0.8,1,4,0,3.2,2,0,0,0.2,0.2,1.4,0.4,5,6.536585366,7,3.87704918,3,5.848484848,5,0.943089431,8,8,3.933333333,2,6.5,6,0.933333333,0.058901595,0.492987776,0.325090913,None,None,93,411.333333,0.145675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8109045044,expert,Technology,11504,2470,1,7.550684932,0,54,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,0,1,0,0,0,1,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1674345984,Random,Unknown,726,608,1,5.947945205,1,0,93,0,0,0,2,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,1,3,3,0,5,1,0,1,1,0,2,1,1,0,0,0,0,0,0,0,8,8,2,2,7,7,1,0,None,None,0.196899678,0.448787512,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8677971215,mentioned,Science,7231,742,9,8.479452055,0.555555556,113.25,136.2,0.25,0.2,2.75,2,0,0.2,0,0,1.5,2.4,0.5,0,5,4.8,1,1,0.75,1.2,0.75,0.8,0.5,1,0.75,0.4,0.5,0.8,0.333333333,2.333333333,5,0.166666667,4,0.666666667,0.166666667,0.333333333,0.833333333,0.5,1,1.333333333,6,9,7,6.75,4.5,7.75,6,1,8.4,8,4.2,2,6.2,6,1,0.037505828,0.541289411,0.327329619,0.399126009,0.242304738,172,1563,-0.003376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
